5    0	907	0	13.807019	search
5    0	122	0	13.792135	search
5    0	160	0	13.739158	search
5    0	797	0	13.647144	search
5    0	1099	0	13.598415	search
5    0	630	0	13.174199	search
6    0	1045	0	13.843338	search
6    0	545	0	13.568973	search
6    0	1263	0	12.683733	search
6    0	398	0	12.409344	search
6    0	652	0	12.210028	search
6    0	542	0	11.967491	search
6    0	386	0	11.836373	search
6    0	1077	0	11.60442	search
6    0	63	0	11.4439945	search
6    0	530	0	11.275578	search
6    0	169	0	10.827086	search
6    0	312	0	10.739994	search
6    0	1241	0	10.719163	search
6    0	1235	0	10.713323	search
6    0	400	0	10.676068	search
6    0	1144	0	10.420619	search
6    0	1357	0	10.405696	search
6    0	1201	0	10.287183	search
6    0	1214	0	10.261201	search
6    0	96	0	10.241365	search
7    0	446	0	16.509365	search
7    0	530	0	16.352968	search
7    0	420	0	16.044233	search
7    0	507	0	15.963574	search
7    0	484	0	15.710762	search
7    0	835	0	15.216752	search
7    0	731	0	15.209593	search
7    0	748	0	14.943362	search
7    0	376	0	14.797815	search
7    0	1060	0	14.391916	search
7    0	648	0	14.001983	search
7    0	1391	0	13.972286	search
7    0	725	0	13.697288	search
7    0	1256	0	13.601815	search
7    0	150	0	13.58475	search
7    0	796	0	13.543522	search
7    0	728	0	13.477861	search
7    0	476	0	13.406112	search
7    0	156	0	13.38003	search
7    0	212	0	13.310226	search
8    0	434	0	14.934137	search
8    0	456	0	14.106083	search
8    0	1124	0	13.737441	search
8    0	796	0	13.303065	search
8    0	389	0	13.232342	search
8    0	60	0	12.993399	search
8    0	688	0	12.981428	search
8    0	159	0	12.929827	search
8    0	1139	0	12.815082	search
8    0	640	0	12.742735	search
8    0	1427	0	12.690371	search
8    0	746	0	12.406593	search
8    0	257	0	12.358138	search
8    0	160	0	12.006741	search
8    0	1118	0	11.862547	search
8    0	454	0	11.76631	search
8    0	817	0	11.73468	search
8    0	761	0	11.701525	search
8    0	572	0	11.671185	search
8    0	151	0	11.596184	search
9    0	1120	0	15.1066	search
9    0	571	0	14.792116	search
9    0	175	0	13.019498	search
9    0	565	0	12.80433	search
9    0	135	0	11.800741	search
9    0	179	0	11.736326	search
9    0	1294	0	11.570524	search
9    0	1327	0	11.428068	search
9    0	483	0	11.412963	search
9    0	1136	0	11.267867	search
9    0	790	0	11.048225	search
9    0	591	0	11.038639	search
9    0	71	0	10.899545	search
9    0	309	0	10.771206	search
9    0	1129	0	10.494782	search
9    0	1182	0	10.348318	search
9    0	17	0	10.295059	search
9    0	1224	0	10.148478	search
9    0	212	0	9.893936	search
9    0	488	0	9.812968	search
10    0	1385	0	13.324916	search
10    0	536	0	12.922575	search
10    0	829	0	10.951671	search
10    0	445	0	10.737704	search
10    0	315	0	10.65143	search
10    0	1244	0	10.175255	search
10    0	1411	0	10.105581	search
10    0	25	0	10.032501	search
10    0	1173	0	9.998817	search
10    0	1224	0	9.808342	search
10    0	574	0	9.664447	search
10    0	1124	0	9.611053	search
10    0	462	0	9.578064	search
10    0	471	0	9.217716	search
10    0	1117	0	9.145922	search
10    0	229	0	9.121232	search
10    0	575	0	8.873488	search
10    0	590	0	8.578212	search
10    0	564	0	8.452648	search
10    0	1054	0	8.396871	search
11    0	690	0	11.481128	search
11    0	474	0	10.376861	search
11    0	965	0	10.138053	search
11    0	147	0	10.100196	search
11    0	398	0	10.039643	search
11    0	1358	0	9.6383915	search
11    0	560	0	9.424766	search
11    0	525	0	9.323956	search
11    0	1089	0	9.1649275	search
11    0	166	0	9.022408	search
11    0	575	0	8.8778305	search
11    0	544	0	8.821129	search
11    0	471	0	8.694168	search
11    0	381	0	8.60224	search
11    0	497	0	8.5645685	search
11    0	771	0	8.523128	search
11    0	899	0	8.448217	search
11    0	125	0	8.434305	search
11    0	445	0	8.406677	search
11    0	937	0	8.2493	search
12    0	686	0	13.276578	search
12    0	725	0	12.509804	search
12    0	1167	0	12.423134	search
12    0	552	0	11.453757	search
12    0	543	0	11.192002	search
12    0	1182	0	11.023088	search
12    0	1209	0	10.942566	search
12    0	41	0	10.86422	search
12    0	1108	0	10.730718	search
12    0	1098	0	10.718837	search
12    0	748	0	10.493453	search
12    0	831	0	10.065233	search
12    0	1191	0	10.002006	search
12    0	1190	0	9.999521	search
12    0	89	0	9.872065	search
12    0	1157	0	9.558378	search
12    0	1266	0	9.419389	search
12    0	1418	0	9.265008	search
12    0	104	0	9.264298	search
12    0	721	0	9.1118555	search
13    0	611	0	18.513395	search
13    0	866	0	14.845926	search
13    0	565	0	13.913844	search
13    0	1375	0	13.696636	search
13    0	1130	0	13.600014	search
13    0	731	0	13.246506	search
13    0	889	0	13.239415	search
13    0	1120	0	12.97109	search
13    0	59	0	12.415575	search
13    0	486	0	12.293972	search
13    0	128	0	12.166293	search
13    0	137	0	12.143646	search
13    0	1098	0	11.888833	search
13    0	177	0	11.877299	search
13    0	381	0	11.57007	search
13    0	690	0	11.23745	search
13    0	986	0	11.139635	search
13    0	18	0	11.119368	search
13    0	519	0	11.110778	search
13    0	328	0	11.060527	search
14    0	1294	0	8.750347	search
14    0	24	0	8.630465	search
14    0	790	0	8.315849	search
14    0	72	0	8.149984	search
14    0	907	0	7.669553	search
14    0	1144	0	7.263746	search
14    0	1388	0	7.064207	search
14    0	401	0	6.8830957	search
14    0	210	0	6.7529225	search
14    0	661	0	6.5481496	search
14    0	659	0	6.3898206	search
14    0	891	0	6.2598057	search
14    0	382	0	6.0738087	search
14    0	1268	0	6.0702543	search
14    0	181	0	6.0383124	search
14    0	220	0	5.897092	search
14    0	193	0	5.8293386	search
14    0	1429	0	5.80939	search
14    0	216	0	5.770835	search
14    0	596	0	5.726161	search
15    0	515	0	16.936356	search
15    0	6	0	16.640142	search
15    0	255	0	16.539146	search
15    0	177	0	15.615496	search
15    0	490	0	15.528696	search
15    0	860	0	15.468952	search
15    0	849	0	15.4482155	search
15    0	591	0	14.3405	search
15    0	17	0	14.214972	search
15    0	575	0	14.051871	search
15    0	1264	0	13.422917	search
15    0	375	0	13.402718	search
15    0	364	0	13.161196	search
15    0	382	0	12.999365	search
15    0	611	0	12.992971	search
15    0	615	0	12.980253	search
15    0	1027	0	12.795925	search
15    0	865	0	12.761655	search
15    0	979	0	12.668691	search
15    0	642	0	12.19482	search
16    0	883	0	14.810497	search
16    0	24	0	13.234842	search
16    0	907	0	13.167621	search
16    0	716	0	11.806997	search
16    0	611	0	11.623165	search
16    0	1307	0	11.450554	search
16    0	389	0	11.223065	search
16    0	534	0	11.212454	search
16    0	445	0	10.976096	search
16    0	364	0	10.744844	search
16    0	1018	0	10.466288	search
16    0	60	0	10.425306	search
16    0	828	0	10.379821	search
16    0	379	0	10.3427725	search
16    0	1051	0	10.204408	search
16    0	1054	0	10.1097145	search
16    0	1258	0	10.096599	search
16    0	131	0	10.026485	search
16    0	630	0	9.848493	search
16    0	1148	0	9.830785	search
17    0	252	0	18.00501	search
17    0	1404	0	11.914418	search
17    0	594	0	10.669538	search
17    0	520	0	10.565651	search
17    0	773	0	10.384429	search
17    0	104	0	10.203051	search
17    0	967	0	10.08415	search
17    0	608	0	9.675253	search
17    0	528	0	9.588846	search
17    0	319	0	9.525564	search
17    0	512	0	9.190395	search
17    0	1158	0	9.042362	search
17    0	503	0	8.800752	search
17    0	625	0	8.6590605	search
17    0	1255	0	8.542646	search
17    0	739	0	8.529743	search
17    0	571	0	8.505177	search
17    0	1108	0	8.358924	search
17    0	123	0	8.258245	search
17    0	51	0	8.227577	search
18    0	668	0	33.903507	search
18    0	669	0	23.90271	search
18    0	1452	0	22.24446	search
18    0	175	0	21.298248	search
18    0	671	0	20.781696	search
18    0	1092	0	19.990492	search
18    0	705	0	19.8427	search
18    0	694	0	19.012861	search
18    0	715	0	18.221931	search
18    0	1261	0	17.901695	search
18    0	569	0	17.712893	search
18    0	746	0	17.156265	search
18    0	179	0	16.936357	search
18    0	890	0	16.774504	search
18    0	564	0	16.66957	search
18    0	150	0	16.398245	search
18    0	419	0	16.330639	search
18    0	673	0	16.27256	search
18    0	698	0	16.201996	search
18    0	682	0	16.058891	search
19    0	175	0	16.563253	search
19    0	179	0	16.50364	search
19    0	527	0	16.476294	search
19    0	689	0	16.23483	search
19    0	252	0	16.093058	search
19    0	487	0	15.4757595	search
19    0	1327	0	15.239369	search
19    0	483	0	15.201733	search
19    0	810	0	15.175579	search
19    0	419	0	14.754816	search
19    0	579	0	14.717103	search
19    0	862	0	14.232466	search
19    0	820	0	14.107978	search
19    0	706	0	14.081473	search
19    0	1415	0	13.1506195	search
19    0	562	0	13.129884	search
19    0	71	0	13.117619	search
19    0	1180	0	13.063325	search
19    0	1298	0	13.044809	search
19    0	477	0	12.703735	search
20    0	287	0	10.005328	search
20    0	336	0	8.95656	search
20    0	180	0	8.729351	search
20    0	406	0	8.505428	search
20    0	990	0	8.261954	search
20    0	916	0	8.259988	search
20    0	177	0	7.9159775	search
20    0	572	0	7.6177726	search
20    0	1139	0	7.5987954	search
20    0	1042	0	7.5975866	search
20    0	865	0	7.5257015	search
20    0	979	0	7.4534025	search
20    0	917	0	7.2877626	search
20    0	970	0	7.198321	search
20    0	849	0	7.0588846	search
20    0	136	0	7.048467	search
20    0	874	0	7.037512	search
20    0	595	0	6.971963	search
20    0	134	0	6.9662647	search
20    0	860	0	6.8972616	search
21    0	216	0	10.215352	search
21    0	339	0	9.301187	search
21    0	896	0	7.9690437	search
21    0	131	0	7.82096	search
21    0	475	0	7.600129	search
21    0	186	0	7.416443	search
21    0	1206	0	7.415717	search
21    0	137	0	7.238346	search
21    0	1099	0	7.1934786	search
21    0	373	0	7.137509	search
21    0	721	0	7.1159077	search
21    0	1205	0	7.1128654	search
21    0	307	0	6.9220486	search
21    0	133	0	6.799097	search
21    0	1321	0	6.757233	search
21    0	252	0	6.718801	search
21    0	163	0	6.34345	search
21    0	585	0	6.296618	search
21    0	1015	0	6.274788	search
21    0	553	0	6.1094294	search
22    0	216	0	8.738142	search
22    0	1114	0	8.685962	search
22    0	917	0	8.569111	search
22    0	410	0	8.192262	search
22    0	1027	0	8.157334	search
22    0	136	0	8.148992	search
22    0	215	0	7.6029034	search
22    0	970	0	7.5640182	search
22    0	986	0	7.438404	search
22    0	336	0	7.0269313	search
22    0	174	0	6.9523964	search
22    0	180	0	6.891918	search
22    0	220	0	6.829248	search
22    0	406	0	6.7258368	search
22    0	990	0	6.724375	search
22    0	221	0	6.69928	search
22    0	572	0	6.6980605	search
22    0	148	0	6.681211	search
22    0	916	0	6.6370687	search
22    0	177	0	6.461475	search
23    0	990	0	15.073868	search
23    0	406	0	12.739049	search
23    0	916	0	12.487512	search
23    0	1114	0	12.358962	search
23    0	177	0	11.9323435	search
23    0	874	0	11.890222	search
23    0	202	0	11.772286	search
23    0	979	0	11.451792	search
23    0	11	0	11.348781	search
23    0	917	0	10.824675	search
23    0	174	0	10.709193	search
23    0	336	0	10.577032	search
23    0	36	0	10.54175	search
23    0	1193	0	10.474442	search
23    0	136	0	10.030774	search
23    0	114	0	9.914477	search
23    0	865	0	9.807122	search
23    0	1037	0	9.635681	search
23    0	970	0	9.447764	search
23    0	593	0	9.348024	search
24    0	896	0	30.422115	search
24    0	924	0	29.907871	search
24    0	934	0	22.984676	search
24    0	1423	0	22.50345	search
24    0	1166	0	20.457998	search
24    0	923	0	20.102068	search
24    0	648	0	19.77918	search
24    0	692	0	19.32726	search
24    0	1325	0	19.012014	search
24    0	22	0	17.851711	search
24    0	405	0	17.701405	search
24    0	1403	0	17.45359	search
24    0	910	0	17.382977	search
24    0	1007	0	17.263298	search
24    0	1239	0	17.17945	search
24    0	1275	0	16.920776	search
24    0	144	0	16.844965	search
24    0	216	0	16.831745	search
24    0	945	0	16.691046	search
24    0	1206	0	16.662718	search
25    0	1284	0	12.771633	search
25    0	421	0	10.485012	search
25    0	440	0	9.608572	search
25    0	1435	0	9.394315	search
25    0	1289	0	9.367423	search
25    0	1231	0	8.743007	search
25    0	873	0	8.200608	search
25    0	482	0	8.129625	search
25    0	323	0	8.061708	search
25    0	611	0	7.891801	search
25    0	49	0	7.8414326	search
25    0	1256	0	7.729257	search
25    0	1298	0	7.6370044	search
25    0	591	0	7.586554	search
25    0	1436	0	7.4978065	search
25    0	1078	0	7.49278	search
25    0	1362	0	7.449294	search
25    0	360	0	7.4027977	search
25    0	866	0	7.2834916	search
25    0	947	0	7.270586	search
26    0	865	0	15.435708	search
26    0	860	0	15.067952	search
26    0	979	0	14.607198	search
26    0	639	0	13.405775	search
26    0	281	0	12.726648	search
26    0	490	0	12.123335	search
26    0	840	0	12.086487	search
26    0	615	0	12.030172	search
26    0	591	0	12.021004	search
26    0	336	0	11.939238	search
26    0	849	0	11.899041	search
26    0	690	0	11.7610855	search
26    0	584	0	11.700953	search
26    0	1358	0	11.475429	search
26    0	468	0	11.423235	search
26    0	974	0	11.302762	search
26    0	74	0	11.226438	search
26    0	158	0	11.072306	search
26    0	299	0	11.022063	search
26    0	1417	0	10.995961	search
27    0	1197	0	16.079973	search
27    0	375	0	15.413623	search
27    0	680	0	15.196676	search
27    0	1078	0	14.835937	search
27    0	798	0	13.67957	search
27    0	1293	0	13.63654	search
27    0	727	0	13.384585	search
27    0	773	0	13.18894	search
27    0	876	0	12.892082	search
27    0	30	0	12.800193	search
27    0	461	0	12.610316	search
27    0	512	0	12.59928	search
27    0	869	0	12.086883	search
27    0	74	0	11.907277	search
27    0	693	0	11.8526125	search
27    0	376	0	11.764514	search
27    0	257	0	11.622503	search
27    0	1193	0	11.530128	search
27    0	696	0	11.225	search
27    0	675	0	11.112146	search
28    0	618	0	11.288714	search
28    0	696	0	10.314184	search
28    0	1460	0	10.110661	search
28    0	641	0	9.888918	search
28    0	116	0	9.7924385	search
28    0	1092	0	9.033036	search
28    0	1120	0	8.673987	search
28    0	676	0	8.639624	search
28    0	156	0	8.485783	search
28    0	1164	0	8.463904	search
28    0	1162	0	8.328993	search
28    0	1114	0	8.245635	search
28    0	114	0	7.7462816	search
28    0	460	0	7.5723243	search
28    0	375	0	7.4689984	search
28    0	117	0	7.3876433	search
28    0	85	0	7.3825703	search
28    0	198	0	7.3508635	search
28    0	461	0	7.3333187	search
28    0	1293	0	7.3306327	search
29    0	869	0	10.863174	search
29    0	773	0	9.855109	search
29    0	377	0	8.758972	search
29    0	1419	0	8.580622	search
29    0	512	0	8.114201	search
29    0	74	0	7.9082756	search
29    0	390	0	7.7395515	search
29    0	1197	0	7.6657686	search
29    0	1144	0	7.554745	search
29    0	1356	0	7.337207	search
29    0	715	0	7.182369	search
29    0	824	0	7.1782985	search
29    0	680	0	7.15672	search
29    0	595	0	6.9962177	search
29    0	1445	0	6.9036455	search
29    0	817	0	6.7979903	search
29    0	61	0	6.6623807	search
29    0	798	0	6.594864	search
29    0	49	0	6.5705175	search
29    0	876	0	6.54222	search
30    0	112	0	10.122942	search
30    0	1078	0	8.802447	search
30    0	225	0	7.9882193	search
30    0	18	0	7.86029	search
30    0	440	0	7.8452997	search
30    0	198	0	7.816305	search
30    0	1114	0	7.7147937	search
30    0	676	0	7.5596323	search
30    0	1097	0	7.5373955	search
30    0	905	0	7.5352917	search
30    0	1109	0	7.4568043	search
30    0	10	0	7.399189	search
30    0	111	0	7.2347336	search
30    0	1241	0	7.1991014	search
30    0	1055	0	7.149277	search
30    0	1432	0	6.900047	search
30    0	121	0	6.80354	search
30    0	183	0	6.798436	search
30    0	199	0	6.7561407	search
30    0	381	0	6.703806	search
31    0	535	0	9.523152	search
31    0	85	0	9.099249	search
31    0	1297	0	8.869088	search
31    0	1370	0	8.672817	search
31    0	1299	0	8.490645	search
31    0	1428	0	8.489614	search
31    0	1208	0	8.355653	search
31    0	1207	0	7.5195827	search
31    0	1348	0	7.288444	search
31    0	313	0	7.228443	search
31    0	545	0	7.1776576	search
31    0	614	0	6.9548206	search
31    0	889	0	6.893685	search
31    0	1309	0	6.8861694	search
31    0	1386	0	6.772354	search
31    0	104	0	6.708139	search
31    0	1387	0	6.6866283	search
31    0	111	0	6.5843163	search
31    0	1346	0	6.561414	search
31    0	1338	0	6.555079	search
32    0	916	0	18.127996	search
32    0	865	0	16.930748	search
32    0	1421	0	16.243313	search
32    0	336	0	16.138044	search
32    0	849	0	16.104296	search
32    0	1118	0	15.66984	search
32    0	820	0	15.461677	search
32    0	52	0	15.31882	search
32    0	17	0	15.163261	search
32    0	64	0	15.104074	search
32    0	680	0	14.41606	search
32    0	830	0	14.384781	search
32    0	195	0	13.744017	search
32    0	1298	0	13.418607	search
32    0	77	0	13.27511	search
32    0	200	0	13.229806	search
32    0	773	0	13.20772	search
32    0	451	0	13.106554	search
32    0	1193	0	13.105515	search
32    0	553	0	13.086308	search
33    0	180	0	15.580987	search
33    0	1081	0	14.608514	search
33    0	492	0	13.0692215	search
33    0	630	0	12.497305	search
33    0	57	0	12.336233	search
33    0	376	0	12.132112	search
33    0	1365	0	12.00386	search
33    0	67	0	11.7381315	search
33    0	1078	0	11.481224	search
33    0	519	0	11.428323	search
33    0	378	0	10.983998	search
33    0	336	0	10.953322	search
33    0	980	0	10.82601	search
33    0	644	0	10.789444	search
33    0	615	0	10.589008	search
33    0	66	0	10.495961	search
33    0	433	0	10.4500265	search
33    0	676	0	10.408702	search
33    0	445	0	10.391033	search
33    0	318	0	10.337866	search
34    0	530	0	11.038184	search
34    0	668	0	9.996889	search
34    0	34	0	9.774307	search
34    0	1391	0	9.53964	search
34    0	675	0	9.379696	search
34    0	773	0	9.130149	search
34    0	1180	0	9.091485	search
34    0	1199	0	9.054788	search
34    0	680	0	8.862937	search
34    0	521	0	8.813071	search
34    0	798	0	8.692201	search
34    0	802	0	8.46156	search
34    0	527	0	8.447117	search
34    0	72	0	8.310714	search
34    0	593	0	8.149628	search
34    0	53	0	8.100284	search
34    0	326	0	8.092133	search
34    0	117	0	8.0598545	search
34    0	708	0	7.961159	search
34    0	670	0	7.890726	search
35    0	1207	0	13.09321	search
35    0	385	0	12.997941	search
35    0	286	0	12.823699	search
35    0	18	0	12.7719755	search
35    0	375	0	12.724693	search
35    0	1362	0	11.638433	search
35    0	1145	0	11.129491	search
35    0	910	0	10.774656	search
35    0	130	0	10.140743	search
35    0	947	0	10.05603	search
35    0	466	0	9.806257	search
35    0	1298	0	9.361422	search
35    0	421	0	9.162383	search
35    0	1245	0	9.100517	search
35    0	338	0	8.581214	search
35    0	1264	0	8.507199	search
35    0	250	0	8.450741	search
35    0	179	0	8.437725	search
35    0	392	0	8.329404	search
35    0	340	0	8.310751	search
36    0	1118	0	34.958847	search
36    0	1409	0	32.971577	search
36    0	1129	0	31.039848	search
36    0	320	0	30.835218	search
36    0	1161	0	29.77842	search
36    0	760	0	29.607874	search
36    0	1164	0	28.672945	search
36    0	1162	0	28.227568	search
36    0	174	0	26.564194	search
36    0	1382	0	25.35668	search
36    0	1224	0	24.315825	search
36    0	556	0	24.101439	search
36    0	1124	0	24.02915	search
36    0	1185	0	23.09867	search
36    0	1443	0	22.844324	search
36    0	213	0	22.324718	search
36    0	1267	0	21.703323	search
36    0	432	0	21.11814	search
36    0	1045	0	21.065626	search
36    0	168	0	20.575172	search
37    0	212	0	35.915817	search
37    0	79	0	35.407227	search
37    0	562	0	34.44849	search
37    0	1152	0	34.276222	search
37    0	653	0	32.30396	search
37    0	798	0	31.08476	search
37    0	1091	0	30.025522	search
37    0	1381	0	29.758482	search
37    0	688	0	28.663551	search
37    0	661	0	28.6418	search
37    0	531	0	28.256495	search
37    0	150	0	28.239765	search
37    0	680	0	27.820995	search
37    0	478	0	27.386967	search
37    0	600	0	26.586943	search
37    0	446	0	26.191225	search
37    0	1419	0	25.797606	search
37    0	151	0	25.401419	search
37    0	1392	0	25.27033	search
37    0	551	0	24.555754	search
38    0	1392	0	34.685066	search
38    0	1215	0	32.377975	search
38    0	212	0	31.987358	search
38    0	150	0	31.224781	search
38    0	478	0	31.038538	search
38    0	51	0	30.250044	search
38    0	820	0	29.546959	search
38    0	445	0	29.493929	search
38    0	17	0	29.098711	search
38    0	504	0	28.995817	search
38    0	310	0	28.991604	search
38    0	315	0	28.50496	search
38    0	761	0	28.359823	search
38    0	329	0	28.192785	search
38    0	79	0	28.028284	search
38    0	321	0	27.880484	search
38    0	600	0	27.483856	search
38    0	140	0	27.270233	search
38    0	38	0	27.185287	search
38    0	634	0	27.023348	search
39    0	896	0	53.864025	search
39    0	1349	0	34.282707	search
39    0	946	0	33.81341	search
39    0	216	0	33.67959	search
39    0	388	0	33.2404	search
39    0	1205	0	31.972143	search
39    0	1328	0	31.606539	search
39    0	924	0	31.20589	search
39    0	17	0	30.812626	search
39    0	612	0	30.731363	search
39    0	459	0	30.6745	search
39    0	847	0	29.54117	search
39    0	593	0	28.60186	search
39    0	648	0	28.5803	search
39    0	124	0	28.123455	search
39    0	408	0	27.95327	search
39    0	405	0	27.596504	search
39    0	1134	0	27.490742	search
39    0	323	0	26.295578	search
39    0	911	0	26.002005	search
40    0	17	0	36.68992	search
40    0	1027	0	29.367748	search
40    0	1118	0	28.676605	search
40    0	769	0	28.124447	search
40    0	828	0	25.331732	search
40    0	138	0	24.771484	search
40    0	664	0	24.41661	search
40    0	177	0	24.164387	search
40    0	1443	0	23.957726	search
40    0	1234	0	23.179466	search
40    0	888	0	22.806524	search
40    0	661	0	22.633305	search
40    0	1248	0	22.575537	search
40    0	1079	0	22.45606	search
40    0	389	0	22.135544	search
40    0	816	0	21.709236	search
40    0	409	0	21.412144	search
40    0	1043	0	21.110682	search
40    0	482	0	21.091122	search
40    0	838	0	20.906956	search
41    0	388	0	38.250374	search
41    0	798	0	33.66846	search
41    0	848	0	31.814425	search
41    0	61	0	30.36069	search
41    0	62	0	30.044334	search
41    0	1066	0	28.49249	search
41    0	510	0	26.884394	search
41    0	872	0	26.63466	search
41    0	1014	0	26.244257	search
41    0	825	0	25.958538	search
41    0	719	0	25.624434	search
41    0	326	0	25.530035	search
41    0	86	0	25.20358	search
41    0	351	0	24.760923	search
41    0	1189	0	24.666079	search
41    0	772	0	24.595562	search
41    0	259	0	24.251635	search
41    0	263	0	23.47783	search
41    0	209	0	23.211418	search
41    0	758	0	23.186153	search
42    0	17	0	23.968224	search
42    0	254	0	23.697905	search
42    0	1179	0	23.11076	search
42    0	896	0	23.10876	search
42    0	131	0	22.724638	search
42    0	459	0	22.434849	search
42    0	413	0	22.099974	search
42    0	971	0	21.073381	search
42    0	160	0	20.899162	search
42    0	953	0	20.503286	search
42    0	123	0	20.276922	search
42    0	138	0	20.20311	search
42    0	1046	0	20.201088	search
42    0	320	0	20.104046	search
42    0	575	0	19.961815	search
42    0	259	0	19.795403	search
42    0	458	0	19.709692	search
42    0	538	0	19.709692	search
42    0	114	0	19.549932	search
42    0	1259	0	19.248545	search
43    0	419	0	27.5848	search
43    0	27	0	27.297318	search
43    0	477	0	27.184656	search
43    0	1327	0	26.263319	search
43    0	388	0	25.906023	search
43    0	722	0	25.360926	search
43    0	1255	0	24.540184	search
43    0	1431	0	24.229683	search
43    0	17	0	23.898836	search
43    0	114	0	23.516298	search
43    0	200	0	23.42611	search
43    0	889	0	23.268213	search
43    0	805	0	22.551796	search
43    0	478	0	22.339775	search
43    0	159	0	22.154663	search
43    0	374	0	22.006332	search
43    0	148	0	21.880684	search
43    0	1444	0	21.735289	search
43    0	819	0	21.623255	search
43    0	500	0	21.50263	search
44    0	986	0	41.416325	search
44    0	1335	0	41.03798	search
44    0	977	0	39.343124	search
44    0	1460	0	39.067528	search
44    0	770	0	38.623558	search
44    0	691	0	38.58472	search
44    0	821	0	36.946476	search
44    0	17	0	36.07488	search
44    0	588	0	35.189816	search
44    0	1210	0	34.7571	search
44    0	41	0	33.85382	search
44    0	560	0	32.671715	search
44    0	1167	0	32.508743	search
44    0	1432	0	32.201256	search
44    0	253	0	31.725296	search
44    0	686	0	31.484676	search
44    0	203	0	30.997316	search
44    0	1083	0	30.9842	search
44    0	1176	0	30.45394	search
44    0	933	0	29.78933	search
45    0	177	0	48.268097	search
45    0	406	0	42.848236	search
45    0	916	0	42.638744	search
45    0	860	0	42.506634	search
45    0	336	0	42.49348	search
45    0	1212	0	41.01569	search
45    0	136	0	40.94117	search
45    0	281	0	40.552666	search
45    0	849	0	40.230858	search
45    0	178	0	38.878487	search
45    0	1027	0	37.30081	search
45    0	11	0	37.26265	search
45    0	17	0	36.7163	search
45    0	990	0	36.68617	search
45    0	917	0	36.320873	search
45    0	6	0	35.45662	search
45    0	979	0	34.570267	search
45    0	970	0	34.537586	search
45    0	874	0	33.803963	search
45    0	24	0	33.72847	search
46    0	888	0	49.06237	search
46    0	352	0	48.35608	search
46    0	374	0	46.053383	search
46    0	177	0	44.62172	search
46    0	922	0	42.60031	search
46    0	305	0	41.41479	search
46    0	250	0	41.348316	search
46    0	408	0	41.1138	search
46    0	1324	0	40.6065	search
46    0	842	0	40.595695	search
46    0	178	0	40.490135	search
